Country Name,Country Code,Year,GDP_Per_Capita,Female_Usage_Pct,Male_Usage_Pct,Internet_Usage_Pct,Region,Cost_1GB_USD,Affordability_Pct
Pacific island small states,PSS,2021,3600.81254375167,,,,,,
Post-demographic dividend,PST,2021,49855.2269396596,,,,,,
French Polynesia,PYF,2021,21426.3854449835,,,,OCEANIA,4.200801555000001,0.2352688874632481
Qatar,QAT,2021,71751.9363398856,,,99.6528,NEAR EAST,3.2042476666666664,0.053588758661312665
Romania,ROU,2021,14907.9803652143,82.6689,84.5287,83.5904,EASTERN EUROPE,1.18318,0.09523865508388668
Russia,RUS,2021,12425.029296875,87.6003,88.9138,88.2138,,,
Rwanda,RWA,2021,829.544845263697,,,24.4416,SUB-SAHARAN AFRICA,1.2466666666666668,1.8033985848281044
South Asia,SAS,2021,2273.72055798689,42.7,53.1,48.0,,,
Saudi Arabia,SAU,2021,31920.7653655643,100.0,100.0,100.0,NEAR EAST,1.4688523639166668,0.05521868966843429
Sudan,SDN,2021,712.122009277344,,,,SUB-SAHARAN AFRICA,0.2729658776,0.4599760277770441
Senegal,SEN,2021,1598.10676952274,,,57.2554,SUB-SAHARAN AFRICA,0.93924792,0.7052704647115645
Singapore,SGP,2021,80056.1288247844,96.761,97.1014,96.9247,ASIA (EX. NEAR EAST),1.0899753333333333,0.016338166973608
Solomon Islands,SLB,2021,2043.44413170658,,,41.8392,OCEANIA,7.825294117647059,4.595355848233604
Sierra Leone,SLE,2021,885.396401885395,,,18.6539,SUB-SAHARAN AFRICA,3.25934,4.417465433190527
El Salvador,SLV,2021,4642.60743101342,,,61.7527,CENTRAL AMERICA,1.3333333333333333,0.3446339204369776
San Marino,SMR,2021,54176.4798021628,,,81.67,WESTERN EUROPE,0.4338326666666666,0.009609321275599322
"Somalia, Fed. Rep.",SOM,2021,549.056994756254,,,,,,
Serbia,SRB,2021,9680.52798074468,78.7878,83.6277,81.1659,EASTERN EUROPE,1.3015464886666668,0.16133993822513112
Sub-Saharan Africa (excluding high income),SSA,2021,1885.48155965903,25.6,35.2,30.3,,,
Sub-Saharan Africa,SSF,2021,1785.46664916614,24.3,33.8,29.0,,,
Small states,SST,2021,12428.6087674544,67.9,70.3,69.1,,,
Sao Tome and Principe,STP,2021,2362.58827248102,,,61.5241,,,
Suriname,SUR,2021,5029.84838543953,,,76.572,SOUTH AMERICA,1.9414417332291665,0.46318097512027046
Slovakia,SVK,2021,22123.3342114545,88.3705,89.4905,88.9256,EASTERN EUROPE,3.5495399999999995,0.19253191943349307
Slovenia,SVN,2021,29192.8401933019,89.2274,88.793,89.004,EASTERN EUROPE,1.7242876533333331,0.07087851576958762
Sweden,SWE,2021,60647.5416365347,94.4813,94.8558,94.6703,WESTERN EUROPE,1.4482062674999998,0.028654871642037057
Eswatini,SWZ,2021,3984.00229174306,,,53.9953,SUB-SAHARAN AFRICA,2.2400276666666668,0.6747067403979695
Sint Maarten (Dutch part),SXM,2021,32548.4366854902,,,,,,
Seychelles,SYC,2021,14982.9111487767,,,87.3383,SUB-SAHARAN AFRICA,8.637317687988281,0.6917735226930305
Syria,SYR,2021,663.614245706815,,,,NEAR EAST,7.1537500000000005,12.935979080522383
Turks and Caicos,TCA,2021,27329.2885087196,,,,,,
Chad,TCD,2021,946.358500208374,,,13.1283,SUB-SAHARAN AFRICA,23.33,29.582869487446562
East Asia & Pacific (IDA & IBRD countries),TEA,2021,10086.4176067356,76.9,79.6,78.3,,,
Europe & Central Asia (IDA & IBRD countries),TEC,2021,10014.5108823837,80.7,84.6,82.6,,,
Togo,TGO,2021,962.075187515872,,,30.3384,SUB-SAHARAN AFRICA,4.6892925000000005,5.84897217288141
Thailand,THA,2021,7057.20754802279,84.2707,86.3296,85.2696,ASIA (EX. NEAR EAST),1.063191861031,0.18078400338312964
Tajikistan,TJK,2021,896.748053372182,,,49.8409,CIS (FORMER USSR),2.6027427125,3.482908318847194
Turkmenistan,TKM,2021,5723.30227157906,,,,CIS (FORMER USSR),21.4066125,4.48830653721749
Latin America & the Caribbean (IDA & IBRD countries),TLA,2021,8075.78816650564,75.0,76.9,75.9,,,
Timor-Leste,TLS,2021,2684.92676774277,,,35.042,ASIA (EX. NEAR EAST),1.6666666666666667,0.7448992739870551
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,2021,2746.96809945183,44.7,55.1,50.0,,,
Tonga,TON,2021,4922.80171378368,,,57.5486,OCEANIA,1.2770625,0.3113013867101576
South Asia (IDA & IBRD),TSA,2021,2273.72055798689,42.7,53.1,48.0,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,2021,1785.46664916614,24.4,33.6,28.9,,,
Trinidad and Tobago,TTO,2021,17712.5674104655,,,84.3658,CARIBBEAN,1.89541197312,0.12841133162886997
Tunisia,TUN,2021,3906.93926319391,,,68.3155,NORTHERN AFRICA,1.0897226999999998,0.3347037545014166
Turkey,TUR,2021,9981.76398411336,76.3604,86.4711,81.4084,NEAR EAST,0.6322384607142857,0.07600722217682587
Tuvalu,TUV,2021,5905.08198095343,,,73.3124,OCEANIA,6.353958333333334,1.2912183140883193
Tanzania,TZA,2021,1159.85656738281,,,19.0314,SUB-SAHARAN AFRICA,0.7513687916666666,0.7773741817357087
Uganda,UGA,2021,882.791717542504,,,10.0,SUB-SAHARAN AFRICA,1.5620622374999995,2.1233487443879975
Ukraine,UKR,2021,4775.94580078125,76.8126,82.0031,79.2183,CIS (FORMER USSR),0.7475466666666667,0.1878279271622512
Upper middle income,UMC,2021,9918.6994774671,78.1,80.7,79.4,,,
Uruguay,URY,2021,17881.818721099,,,87.6444,SOUTH AMERICA,1.507,0.1011306527711437
United States,USA,2021,70205.050916026,,,91.2684,NORTHERN AMERICA,3.3333333333333335,0.05697595753878876
Uzbekistan,UZB,2021,2258.51964119278,72.5694,80.6333,76.5904,CIS (FORMER USSR),0.59858253,0.31803975617438
St. Vincent and the Grenadines,VCT,2021,8641.27904024443,,,67.4287,,,
Venezuela,VEN,2021,2004.93397949792,,,,SOUTH AMERICA,,
Virgin Islands (U.S.),VIR,2021,42571.0777368471,,,,CARIBBEAN,2.0,0.05637630352784554
Viet Nam,VNM,2021,3704.1935590038,71.4934,76.9435,74.21,,,
Vanuatu,VUT,2021,3107.20312858002,,,45.6772,OCEANIA,6.064285714285714,2.3420235356381363
World,WLD,2021,12390.6686716727,61.0,66.5,63.8,,,
Samoa,WSM,2021,4021.55934894283,,,56.5947,OCEANIA,0.5610225,0.16740446716942645
Kosovo,XKX,2021,5270.43236861018,,,,EASTERN EUROPE,,
South Africa,ZAF,2021,6828.75624590017,,,74.9686,SUB-SAHARAN AFRICA,2.672957117866667,0.4697119689058662
Zambia,ZMB,2021,1127.16077872857,,,32.5,SUB-SAHARAN AFRICA,1.1333333333333335,1.2065714365381586
Zimbabwe,ZWE,2021,2613.60542083552,,,37.0967,SUB-SAHARAN AFRICA,,
Aruba,ABW,2022,30975.9989121779,,,,CARIBBEAN,6.641193833333333,0.2572776627024899
Africa Eastern and Southern,AFE,2022,1679.32762166466,23.8,29.8,26.8,,,
Afghanistan,AFG,2022,357.261152798144,,,17.1917,ASIA (EX. NEAR EAST),0.89514917,3.006705306711367
Africa Western and Central,AFW,2022,2138.47315259913,32.0,42.9,37.5,,,
Angola,AGO,2022,3682.1131513698,,,42.0719,SUB-SAHARAN AFRICA,2.6664893833333334,0.8690084004641824
Albania,ALB,2022,7756.96188744253,81.5432,83.7135,82.6137,EASTERN EUROPE,2.9691809816666663,0.4593315307850155
Andorra,AND,2022,42414.0479861228,,,94.4855,WESTERN EUROPE,8.928698333333335,0.2526153128205446
Arab World,ARB,2022,7950.35581975672,,,,,,
United Arab Emirates,ARE,2022,50759.7589231191,100.0,100.0,100.0,NEAR EAST,5.304403278125,0.12540020025293816
Argentina,ARG,2022,13962.1894087223,88.08,88.69,88.3754,SOUTH AMERICA,1.4820623575,0.1273779331405554
Armenia,ARM,2022,6571.97445545099,79.3062,74.4122,77.0277,CIS (FORMER USSR),0.905588625,0.165354621714735
American Samoa,ASM,2022,18017.4589383973,,,,OCEANIA,2.693908171428572,0.17941985142117067
Antigua and Barbuda,ATG,2022,20105.1989085164,,,77.1648,CARIBBEAN,5.245420714285714,0.3130784672056418
Australia,AUS,2022,65169.5191118657,,,97.0424,OCEANIA,0.5671708157904761,0.010443609040298268
Austria,AUT,2022,52336.7725223758,92.862,94.3753,93.6141,WESTERN EUROPE,0.936389844,0.02146994853990266
Azerbaijan,AZE,2022,7770.594223351,84.4045,91.6778,88.0,CIS (FORMER USSR),1.7647058699999998,0.2725206056489697
Burundi,BDI,2022,302.992505263552,,,11.0009,SUB-SAHARAN AFRICA,1.8552569230769231,7.347733917562739
Belgium,BEL,2022,50605.7496677086,93.4306,94.5897,94.0078,WESTERN EUROPE,3.826585,0.0907387407587419
Benin,BEN,2022,1266.42711031904,,,30.0134,SUB-SAHARAN AFRICA,2.60931,2.4724454921145766
Burkina Faso,BFA,2022,827.330843486661,,,14.6238,SUB-SAHARAN AFRICA,4.59881661875,6.670342325499165
Bangladesh,BGD,2022,2716.48592780431,,,41.6165,ASIA (EX. NEAR EAST),0.3249080725,0.14352722501130025
Bulgaria,BGR,2022,13999.1949530956,78.1407,80.1386,79.1269,EASTERN EUROPE,0.90218484192,0.07733457630466123
Bahrain,BHR,2022,30470.5219276023,100.0,100.0,100.0,NEAR EAST,1.1720539066666664,0.046158207967088576
Bahamas,BHS,2022,34957.1613279737,,,94.7326,CARIBBEAN,6.866245,0.235702605331587
Bosnia and Herzegovina,BIH,2022,7655.59421024383,76.9687,80.8024,78.8455,EASTERN EUROPE,3.061268,0.4798480038407102
Belarus,BLR,2022,7994.64806074889,90.1402,88.6095,89.5073,CIS (FORMER USSR),0.78875,0.11839170315038702
Belize,BLZ,2022,7068.21728043145,,,71.8096,CENTRAL AMERICA,3.20424525,0.543997750415122
Bermuda,BMU,2022,121613.939983629,,,,NORTHERN AMERICA,6.0051076299999995,0.05925413778198495
Bolivia,BOL,2022,4219.46113742445,,,67.3612,SOUTH AMERICA,2.603081,0.7403071383439019
Brazil,BRA,2022,9281.33282136864,81.1465,79.871,80.5278,SOUTH AMERICA,0.7403374733214286,0.09571954643629607
Barbados,BRB,2022,24387.0387293761,,,79.4451,CARIBBEAN,12.545697131,0.617329423398392
Brunei,BRN,2022,36632.9280952155,,,98.9704,,,
Bhutan,BTN,2022,3711.32767981591,,,86.2903,ASIA (EX. NEAR EAST),0.3908620297339593,0.12637914949725385
Botswana,BWA,2022,8328.7090572666,,,80.3696,SUB-SAHARAN AFRICA,2.2201253999999997,0.3198755607479879
Central African Republic,CAF,2022,467.359825026238,,,,SUB-SAHARAN AFRICA,10.42,26.75454613433667
Canada,CAN,2022,56256.8007264015,94.0,95.0,94.0,NORTHERN AMERICA,7.366174,0.1571260485108183
Central Europe and the Baltics,CEB,2022,19530.1553232172,,,,,,
Switzerland,CHE,2022,94394.5106803525,,,96.4528,WESTERN EUROPE,15.5505963,0.19768856711584273
Channel Islands,CHI,2022,67627.1417347907,,,,,,
Chile,CHL,2022,15405.6165774073,,,93.5377,SOUTH AMERICA,0.5063009239130435,0.03943763663355447
China,CHN,2022,12970.6056414327,75.2437,75.9624,75.6113,ASIA (EX. NEAR EAST),0.4084602499999999,0.037789469015562405
Cote d'Ivoire,CIV,2022,2333.37128301259,33.9081,43.2628,38.4133,,,
Cameroon,CMR,2022,1604.87726954895,,,41.775,SUB-SAHARAN AFRICA,1.530634,1.1444867684593856
Democratic Republic of Congo,COD,2022,687.738587554685,,,29.4996,,,
Republic of the Congo,COG,2022,2620.83804267402,,,37.4939,,,
Colombia,COL,2022,6680.44506854481,73.5883,71.9583,72.7964,SOUTH AMERICA,0.4858769290865384,0.08727746563611088
Comoros,COM,2022,1465.479642862,,,32.7685,SUB-SAHARAN AFRICA,1.0841925,0.8877851059460361
Cabo Verde,CPV,2022,4323.31362032709,,,72.7601,,,
Costa Rica,CRI,2022,13625.9008491328,82.9603,82.1979,82.598,CENTRAL AMERICA,2.3333333333333335,0.20549100063194733
Caribbean small states,CSS,2022,17456.3084845676,,,,,,
Cuba,CUB,2022,,,,68.25,CARIBBEAN,4.04377552,
Curacao,CUW,2022,20057.1404747175,,,,,,
Cayman Islands,CYM,2022,93030.7051447803,,,,CARIBBEAN,2.0,0.02579793409353361
Cyprus,CYP,2022,33231.04296875,90.8158,88.3125,89.601,NEAR EAST,6.74025,0.2433959116963654
Czechia,CZE,2022,28282.2236715857,82.1745,87.0074,84.5401,,,
Germany,DEU,2022,50506.5179638543,90.4838,92.772,91.6298,WESTERN EUROPE,2.9569962,0.07025618837036952
Djibouti,DJI,2022,3133.25779772463,,,63.2573,SUB-SAHARAN AFRICA,1.1160382,0.42742918918850514
Dominica,DMA,2022,9323.66089490562,,,83.3101,CARIBBEAN,1.138525846153846,0.14653375222291856
Denmark,DNK,2022,67781.0940939514,98.0426,97.6792,97.8601,WESTERN EUROPE,0.4339624499999999,0.007682893688292804
Dominican Republic,DOM,2022,10104.2449349081,85.6334,83.0708,81.5127,CARIBBEAN,0.9436168625,0.11206579435619143
Algeria,DZA,2022,4960.30334332888,,,74.8319,NORTHERN AFRICA,0.482029905,0.11661300649645535
East Asia & Pacific (excluding high income),EAP,2022,10106.9935977814,80.3,82.9,81.6,,,
Early-demographic dividend,EAR,2022,4043.82776331568,,,,,,
East Asia & Pacific,EAS,2022,13139.2109813612,81.0,83.8,82.4,,,
Europe & Central Asia (excluding high income),ECA,2022,7266.022431542,79.4,84.8,82.0,,,
Europe & Central Asia,ECS,2022,27913.5882331645,86.7,89.1,87.9,,,
Ecuador,ECU,2022,6515.58528418336,69.6337,69.8066,69.7181,SOUTH AMERICA,1.0,0.18417378449684488
Egypt,EGY,2022,4233.30783744856,65.188,79.2587,72.1981,NORTHERN AFRICA,0.9272653075,0.26284844186305195
Euro area,EMU,2022,41608.7123275598,,,,,,
Eritrea,ERI,2022,,,,18.7092,NORTHERN AFRICA,,
Spain,ESP,2022,30319.4987196616,94.4722,94.4992,94.4855,WESTERN EUROPE,0.600711,0.02377523476443695
Estonia,EST,2022,28340.3826549406,92.0057,91.0129,91.5202,BALTICS,1.201422,0.05087109858584306
Ethiopia,ETH,2022,982.103161506992,,,,SUB-SAHARAN AFRICA,0.9989049,1.2205294993253781
European Union,EUU,2022,38066.8844892624,,,,,,
Fragile and conflict affected situations,FCS,2022,1850.91743054769,29.8,39.8,34.8,,,
Finland,FIN,2022,50440.560224974,92.7557,93.2291,92.9888,WESTERN EUROPE,7.468389222222222,0.17767580349413709
Fiji,FJI,2022,5414.12092119088,,,78.2433,OCEANIA,0.1493007333333333,0.033091407193874066
France,FRA,2022,40988.6396406579,84.8089,85.9075,85.3333,WESTERN EUROPE,0.2275420454545454,0.006661612996655963
Faroe Islands,FRO,2022,67058.2022648126,,,,WESTERN EUROPE,1.9551067058823528,0.03498644413093528
"Micronesia, Fed. Sts.",FSM,2022,3710.12451611752,,,,,,
Gabon,GAB,2022,8409.2074145028,,,70.7069,SUB-SAHARAN AFRICA,5.0,0.7135036281364876
United Kingdom,GBR,2022,47057.043229179,,,96.2989,WESTERN EUROPE,0.7866625,0.02006065267217321
Georgia,GEO,2022,6729.84659930283,78.5932,78.8499,78.7113,CIS (FORMER USSR),1.0347560416666668,0.1845075116762146
Ghana,GHA,2022,2229.89122647803,,,69.3607,SUB-SAHARAN AFRICA,0.6087312573611111,0.32758436831337084
Guinea,GIN,2022,1416.59612011764,,,24.6954,SUB-SAHARAN AFRICA,1.7366615576923077,1.4711277545061363
Gambia,GMB,2022,836.244875868476,,,44.0389,SUB-SAHARAN AFRICA,5.721772275,8.21066523471278
Guinea-Bissau,GNB,2022,883.199131457831,,,27.5672,SUB-SAHARAN AFRICA,1.530649,2.0796881864774552
Equatorial Guinea,GNQ,2022,7589.29964909381,,,59.3433,SUB-SAHARAN AFRICA,38.4515625,6.079859424908793
Greece,GRC,2022,20886.5243087629,82.5827,83.78,83.1707,WESTERN EUROPE,6.717534999999999,0.3859446349634154
Grenada,GRD,2022,10469.3867012856,,,74.2689,CARIBBEAN,2.5901463,0.296882295848173
Greenland,GRL,2022,55635.0006491223,,,,NORTHERN AMERICA,4.43758578125,0.09571497933619615
Guatemala,GTM,2022,5358.70156997677,,,55.4086,CENTRAL AMERICA,1.281996,0.2870835742410393
Guam,GUM,2022,41833.1517132825,,,,OCEANIA,2.2707207692307696,0.0651364960917288
Guyana,GUY,2022,17913.4928066879,,,78.3924,SOUTH AMERICA,5.460281415649999,0.3657766673137983
High income,HIC,2022,46553.1150181383,90.5,91.5,91.0,,,
Hong Kong,HKG,2022,48825.8441873536,94.6831,96.6376,95.6136,ASIA (EX. NEAR EAST),1.24839946,0.030682098321773984
Honduras,HND,2022,3003.28996826399,,,56.3896,CENTRAL AMERICA,0.7634545454545455,0.3050472862182601
Heavily indebted poor countries (HIPC),HPC,2022,1121.48387311982,,,,,,
Croatia,HRV,2022,18465.5414420364,80.4091,83.783,82.0716,EASTERN EUROPE,1.8448746923076924,0.11989085929153696
Haiti,HTI,2022,1760.62635668777,,,,CARIBBEAN,0.3672480428571429,0.2503073123690178
Hungary,HUN,2022,18428.028825614,89.5539,88.7091,89.1428,EASTERN EUROPE,1.2731901,0.0829078429634535
IBRD only,IBD,2022,7699.23258826186,72.0,76.7,74.4,,,
IDA & IBRD total,IBT,2022,6036.81374407089,59.7,66.3,63.0,,,
IDA total,IDA,2022,1647.52732460307,27.3,38.2,32.8,,,
IDA blend,IDB,2022,2234.83616206483,29.7,43.3,36.5,,,
Indonesia,IDN,2022,4730.83484836107,63.532,69.3878,66.4846,ASIA (EX. NEAR EAST),0.461141775,0.11697092537307811
IDA only,IDX,2022,1332.31730178708,26.1,35.5,30.7,,,
Isle of Man,IMN,2022,88328.548125887,,,,WESTERN EUROPE,2.038296380833333,0.02769156415334702
India,IND,2022,2347.44829434623,,,55.9,ASIA (EX. NEAR EAST),0.1657968839999999,0.08475426755050623
Ireland,IRL,2022,105190.685952731,,,96.6206,WESTERN EUROPE,1.583040349166667,0.0180590933673884
Iran,IRN,2022,4721.20437099984,,,79.061,ASIA (EX. NEAR EAST),1.3134592187499998,0.33384512481212675
Iraq,IRQ,2022,6520.73154560584,72.3028,84.7161,78.7156,NEAR EAST,0.6805032,0.12523193667592236
Iceland,ISL,2022,76350.4550416502,,,99.8082,WESTERN EUROPE,1.013047833,0.015922071439349542
Israel,ISR,2022,54949.621556429,91.8854,91.8144,91.8508,NEAR EAST,0.0419930428956521,0.0009170518385287551
Italy,ITA,2022,35653.9042103495,83.8206,86.3308,85.0607,WESTERN EUROPE,0.11999202225,0.004038559868520736
Jamaica,JAM,2022,6626.47502388538,,,82.4453,CARIBBEAN,1.2076729318181816,0.21869961223095155
Jordan,JOR,2022,4332.25159897931,,,90.5,NEAR EAST,0.6333333333333333,0.1754284077543091
Japan,JPN,2022,34065.6438962526,82.1328,87.8911,84.9234,ASIA (EX. NEAR EAST),5.0,0.1761305325175442
Kazakhstan,KAZ,2022,11255.3396437881,91.8952,92.725,92.2969,CIS (FORMER USSR),0.3725803033333333,0.039723045074588716
Kenya,KEN,2022,2109.56288513137,,,,SUB-SAHARAN AFRICA,0.8397486875,0.4776811500157043
Kyrgyzstan,KGZ,2022,1739.72018344174,,,82.5991,CIS (FORMER USSR),0.1669786338,0.11517620044137987
Cambodia,KHM,2022,2325.03050040841,,,59.6606,ASIA (EX. NEAR EAST),0.4166666666666667,0.21505094230470143
Kiribati,KIR,2022,2069.7671726925,,,,OCEANIA,4.3024002525,2.4944256393262627
St. Kitts and Nevis,KNA,2022,21011.5744209816,,,75.5566,,,
South Korea,KOR,2022,34822.4048404971,96.5631,97.7589,97.1686,ASIA (EX. NEAR EAST),2.0544195999999997,0.07079647518005268
Kuwait,KWT,2022,39981.7691035833,,,99.7237,NEAR EAST,0.71391474,0.021427208130298064
Latin America & Caribbean (excluding high income),LAC,2022,9111.34927084769,76.6,76.7,76.6,,,
Laos,LAO,2022,2046.40440255621,,,62.7001,,,
Lebanon,LBN,2022,3654.35845534878,,,82.798,NEAR EAST,3.671011666666667,1.2054684984589332
Liberia,LBR,2022,744.617175237387,,,21.8966,SUB-SAHARAN AFRICA,2.9219377499999997,4.708896620444148
Libya,LBY,2022,5986.63694851258,,,88.6412,NORTHERN AFRICA,0.6135885,0.12299162390045051
St. Lucia,LCA,2022,13103.8243147472,,,65.3544,,,
Latin America & Caribbean,LCN,2022,9408.84820249156,77.0,77.2,77.1,,,
Least developed countries: UN classification,LDC,2022,1299.36172423082,23.3,33.2,28.2,,,
Low income,LIC,2022,734.204117595357,16.8,25.6,21.2,,,
Liechtenstein,LIE,2022,188055.003235348,,,96.4528,WESTERN EUROPE,5.184940053333333,0.03308568215126588
Sri Lanka,LKA,2022,3342.63650253855,,,48.3,ASIA (EX. NEAR EAST),0.2667075,0.09574747351587296
Lower middle income,LMC,2022,2493.61487371356,46.7,57.8,52.3,,,
Low & middle income,LMY,2022,5741.78381882952,,,,,,
Lesotho,LSO,2022,1030.12582947757,,,46.5007,SUB-SAHARAN AFRICA,2.416467,2.8149574712349636
Late-demographic dividend,LTE,2022,12286.0846812169,,,,,,
Lithuania,LTU,2022,25085.784063499,88.3665,87.0196,87.7242,BALTICS,1.16736884,0.05584208986468524
Luxembourg,LUX,2022,123719.658915996,97.5098,98.9457,98.242,WESTERN EUROPE,2.2326104784688994,0.021654865505099513
Latvia,LVA,2022,20221.103686109,91.6095,90.3859,91.0301,BALTICS,3.849604035095238,0.2284506777583903
Macao,MAC,2022,36806.891255461,,,87.9696,,,
Morocco,MAR,2022,3463.1376953125,,,89.9,NORTHERN AFRICA,0.6905892792857143,0.23929372957493042
Monaco,MCO,2022,226052.001905201,,,99.1497,WESTERN EUROPE,0.4004072543333333,0.002125567131236916
Moldova,MDA,2022,5744.29618434435,,,76.7412,EASTERN EUROPE,0.2566433333333334,0.053613530729727125
Madagascar,MDG,2022,503.51453347296,,,18.5532,SUB-SAHARAN AFRICA,1.515911875,3.6127939296069784
Maldives,MDV,2022,11786.0191492983,95.4996,76.3672,83.9119,ASIA (EX. NEAR EAST),2.6333333333333333,0.26811427675205635
"Middle East, North Africa, Afghanistan & Pakistan",MEA,2022,6430.53553485753,51.2,64.0,57.8,,,
Mexico,MEX,2022,11405.7940473759,78.0513,79.2709,78.6322,CENTRAL AMERICA,3.102453,0.32640810315670454
Marshall Islands,MHL,2022,6455.66062185762,,,64.8023,OCEANIA,,
Middle income,MIC,2022,6248.00962014697,,,,,,
North Macedonia,MKD,2022,7606.2375253797,,,85.008,,,
Mali,MLI,2022,976.914116406452,,,34.3797,SUB-SAHARAN AFRICA,3.00594789375,3.69237931146777
Malta,MLT,2022,35638.8869457406,91.1819,91.8608,91.5406,WESTERN EUROPE,3.3573218999999996,0.11304467185335322
Myanmar,MMR,2022,1158.05005055976,,,58.0112,ASIA (EX. NEAR EAST),1.1145473485681294,1.1549214281673548
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,2022,3015.7557973385,47.7,60.2,54.1,,,
Montenegro,MNE,2022,10024.5435616209,87.3047,88.9512,88.2219,EASTERN EUROPE,0.599709815,0.07178898206948758
Mongolia,MNG,2022,4993.51487463495,,,82.1725,ASIA (EX. NEAR EAST),0.6680555555555556,0.1605415597616043
Northern Mariana Islands,MNP,2022,23785.754590043,,,,OCEANIA,2.7134866,0.13689638929357648
Mozambique,MOZ,2022,578.251663751351,,,18.7913,SUB-SAHARAN AFRICA,1.3344315340909092,2.7692403520652213
Mauritania,MRT,2022,1960.35240077424,,,34.3001,NORTHERN AFRICA,3.0015526300000004,1.8373549340299462
Mauritius,MUS,2022,10246.5017455553,,,75.5,SUB-SAHARAN AFRICA,0.8706141990000001,0.1019603631310738
Malawi,MWI,2022,604.269740360317,,,17.0457,SUB-SAHARAN AFRICA,2.720092770833333,5.401745457341053
Malaysia,MYS,2022,11754.5678336248,95.85,98.829,97.3986,ASIA (EX. NEAR EAST),0.45053325,0.045994026122632946
North America,NAC,2022,74535.6365392629,93.5,91.7,92.6,,,
Namibia,NAM,2022,4349.79908493314,,,61.1485,SUB-SAHARAN AFRICA,2.001368815,0.5521272433751766
New Caledonia,NCL,2022,33516.363085906,,,,OCEANIA,6.5141502,0.2332287730612134
Niger,NER,2022,609.745147574878,,,23.2982,SUB-SAHARAN AFRICA,1.8501045,3.6410710422707604
Nigeria,NGA,2022,2899.16047470324,,,37.6975,SUB-SAHARAN AFRICA,0.709584,0.29370599089971383
Nicaragua,NIC,2022,2322.89053964583,,,49.1307,CENTRAL AMERICA,0.70383935,0.3636018166093943
Netherlands,NLD,2022,59123.318556487,91.4174,93.6424,92.5197,,,
Norway,NOR,2022,109269.520580298,99.0,99.0,99.0,WESTERN EUROPE,5.357971795806666,0.058841350459144334
Nepal,NPL,2022,1385.91066274851,,,53.8878,ASIA (EX. NEAR EAST),0.2722127247,0.2356972050364227
Nauru,NRU,2022,12911.9086441381,,,,OCEANIA,6.764819875,0.6287051801350381
New Zealand,NZL,2022,49099.7090423358,,,96.1942,OCEANIA,10.5212978,0.25714118487166027
OECD members,OED,2022,43950.173710934,,,,,,
Oman,OMN,2022,23223.5829405935,,,95.2453,NEAR EAST,3.1927363925,0.1649738406343465
Other small states,OSS,2022,14320.7706776288,,,,,,
Pakistan,PAK,2022,1538.3228133171,,,24.2103,ASIA (EX. NEAR EAST),0.358850775,0.2799288460602414
Panama,PAN,2022,17378.6070017557,,,77.7041,CENTRAL AMERICA,3.36077515,0.23206291387983896
Peru,PER,2022,7350.63034300417,72.5428,76.8108,74.675,SOUTH AMERICA,1.007701716,0.1645086207267754
Philippines,PHL,2022,3548.06930572116,77.6067,72.8223,75.2111,ASIA (EX. NEAR EAST),0.5165460483333334,0.17470212799972684
Palau,PLW,2022,13729.7602761496,,,,OCEANIA,1.6666666666666667,0.14566896724877734
Papua New Guinea,PNG,2022,3102.28968594061,,,23.7315,OCEANIA,2.8889761678743966,1.1174879693409918
Poland,POL,2022,18891.2121169279,86.1773,87.7362,86.9411,EASTERN EUROPE,0.4077722066666667,0.025902342579782255
Pre-demographic dividend,PRE,2022,1770.15579032781,,,,,,
Puerto Rico (US),PRI,2022,35353.6821570014,87.6573,86.8838,87.2918,,,
Portugal,PRT,2022,24620.5197587181,83.6091,85.4719,84.4969,WESTERN EUROPE,4.5625,0.2223754840943725
Paraguay,PRY,2022,6205.62595379319,77.5692,74.9407,76.2592,SOUTH AMERICA,1.0761375,0.20809584876939818
West Bank and Gaza,PSE,2022,3799.95527015163,88.1969,89.0841,88.6469,,,
Pacific island small states,PSS,2022,3896.81060847355,,,,,,
Post-demographic dividend,PST,2022,50969.801641014,,,,,,
French Polynesia,PYF,2022,20053.9569369322,,,,OCEANIA,0.74244852,0.04442705381296651
Qatar,QAT,2022,88701.4689763536,,,99.6528,NEAR EAST,12.661817998046876,0.1712957155389025
Romania,ROU,2022,15503.551804598,84.7544,86.2631,85.5031,EASTERN EUROPE,0.4507551999999999,0.03488918196406964
Russia,RUS,2022,15619.6142578125,89.9765,90.9217,90.418,,,
Rwanda,RWA,2022,975.469323735369,,,31.2252,SUB-SAHARAN AFRICA,1.1013035,1.3547983189664317
South Asia,SAS,2022,2385.08341896271,48.2,59.9,54.2,,,
Saudi Arabia,SAU,2022,38510.2276211037,100.0,100.0,100.0,NEAR EAST,1.5242079386249998,0.047495162696667
Sudan,SDN,2022,1046.24084472656,,,,SUB-SAHARAN AFRICA,0.7454641388925899,0.8550201143264528
Senegal,SEN,2022,1574.0281059306,,,59.2246,SUB-SAHARAN AFRICA,1.530634,1.1669174095935642
